EEG,Alpha,delta,gamma,low_beta,high_beta,theta,Attention,Meditation
3.982576068639755,0.005987915210425854,0.012348164804279804,0.010608506388962269,0.00998194795101881,0.008982403203845024,0.00835247989743948,8.886035919189453,69.39319610595703
3.361039400100708,0.005422243848443031,0.013873433694243431,0.009819814004004002,0.010356013663113117,0.008569327183067799,0.00878168735653162,9.863642692565918,72.76976776123047
-0.3570587676763535,0.0058217174373567104,0.013155695050954819,0.010169853456318378,0.010514712892472744,0.009175443090498447,0.008317722007632256,10.687726020812988,74.28693389892578
1.6845467215776444,0.005610471125692129,0.013131831772625446,0.009963072836399078,0.010471263900399208,0.009530332870781422,0.007591210305690765,10.909903526306152,77.18278503417969
-1.671724741011858,0.005403756629675627,0.013657581992447376,0.010055981576442719,0.011517769657075405,0.0098964162170887,0.007495520636439323,10.938867568969728,79.74945068359375
1.312495449744165,0.00587174016982317,0.013071928173303604,0.010599566623568535,0.012538483366370201,0.010035522282123566,0.00970451533794403,10.871366500854492,81.0743408203125
1.5876272416114807,0.005879479460418224,0.012731560505926609,0.010573348961770535,0.01351645402610302,0.010157870128750801,0.008227361366152763,10.580442428588867,81.56868743896484
0.6064950340986252,0.006386029999703169,0.012273221276700497,0.01042562909424305,0.01201670989394188,0.0101248100399971,0.008744308724999428,10.42040729522705,82.56983947753906
0.09276302874088288,0.006260542199015617,0.011873985640704632,0.010434192605316639,0.012774969451129436,0.009234304539859295,0.008481175638735294,10.193252563476562,83.38630676269531
-3.8420803344249723,0.007054534275084734,0.011340242810547352,0.010034413076937199,0.012106993235647678,0.009589859284460545,0.009042177349328995,9.5835599899292,84.97992706298828
-1.1718875144328922,0.00667630834504962,0.010395349003374577,0.008864276111125946,0.011764684692025185,0.0081113176420331,0.0069121564738452435,8.801491737365723,82.86787414550781
0.5670739197917283,0.006626967806369066,0.008928343653678894,0.008321440778672695,0.009713836014270782,0.008393595926463604,0.007313229609280825,8.062520027160645,82.35918426513672
-0.5072762138396502,0.00656452402472496,0.00882815383374691,0.008463621139526367,0.009907283820211887,0.008872046135365963,0.007138615474104881,6.598995685577393,81.86738586425781
2.2997226659953593,0.007715849671512842,0.00887075811624527,0.008723831735551357,0.009536847472190857,0.008096357807517052,0.007484660483896732,5.815892219543457,80.95342254638672
-3.381693785190582,0.007220591884106398,0.012950366362929344,0.008712914772331715,0.009921645745635033,0.008298126980662346,0.007009480148553848,5.704616546630859,80.85603332519531
-2.4091770039126277,0.007350170984864235,0.013873675838112831,0.009363353252410889,0.010456190444529057,0.008706951513886452,0.00707781920209527,5.593940258026123,81.05363464355469
4.438148855827749,0.007175512611865997,0.01904670149087906,0.009669709950685501,0.01128234900534153,0.008113095536828041,0.008352644741535187,5.51015043258667,82.26142120361328
6.9737295627594,0.006826953962445259,0.022644883021712303,0.009353883564472198,0.01141069084405899,0.008788840845227242,0.010267028585076332,5.4703755378723145,83.15155792236328
0.05261628001928329,0.007587440777570009,0.023166820406913757,0.009909188374876976,0.011751137673854828,0.008500441908836365,0.010405519045889378,5.277749538421631,83.96343231201172
