EEG,Alpha,delta,gamma,low_beta,high_beta,theta,Attention,Meditation
-12.119443163871765,0.01998826302587986,0.0957397073507309,0.04359764605760574,0.037873994559049606,0.04674329608678818,0.04978024587035179,53.48182678222656,17.868680953979492
8.86572947025299,0.025003451853990555,0.09246484190225601,0.042025838047266006,0.03826174512505531,0.04331165552139282,0.0724448412656784,52.78506088256836,15.8811674118042
-42.47804728507995,0.028516113758087158,0.11360494792461395,0.042332787066698074,0.03436579555273056,0.04318300262093544,0.06999169290065765,53.39016342163086,13.868342399597168
-20.763852878808976,0.045006658881902695,0.2108851969242096,0.06450403481721878,0.05494711175560951,0.05214223638176918,0.09499020129442215,53.427364349365234,12.725717544555664
-36.03288676142692,0.06149953603744507,0.23001599311828613,0.07820436358451843,0.07557723671197891,0.059816617518663406,0.11209231615066528,53.268192291259766,11.476486206054688
22.636854712367057,0.06661467999219894,0.24429036676883698,0.0835922434926033,0.08226179331541061,0.06386362016201019,0.1265701949596405,53.28025817871094,11.124086380004885
10.50484929561615,0.0671401247382164,0.2408224493265152,0.09147010743618011,0.08415751159191132,0.0695016086101532,0.12448710948228836,52.9863510131836,10.418822288513184
9.6308704996109,0.06634020805358887,0.22983813285827637,0.09121708571910858,0.09039773046970367,0.06748310476541519,0.12632058560848236,52.154327392578125,10.460264205932615
-4.010754854679107,0.05129900947213173,0.14831508696079254,0.08122450113296509,0.0768185555934906,0.05770055577158928,0.11294920742511749,53.46844100952149,10.445878982543944
10.229207157492638,0.038099825382232666,0.13805308938026428,0.06906959414482117,0.059615232050418854,0.055780213326215744,0.0864223837852478,53.72745895385742,10.533143997192385
-19.087712755799295,0.03628157451748848,0.11502920836210251,0.07124561071395874,0.051212377846241,0.048926662653684616,0.07969846576452255,53.93031311035156,10.62021541595459
-28.285284479558467,0.03635602816939354,0.10222352296113968,0.07208225876092911,0.052689697593450546,0.051435813307762146,0.06603746861219406,53.82470703125,10.628233909606934
46.1207854090631,0.038982171565294266,0.13155917823314667,0.07375869899988174,0.05810203030705452,0.0612991601228714,0.06574325263500214,52.78496170043945,10.599740982055664
23.630495891571044,0.04340868443250656,0.14456786215305328,0.07112321257591248,0.05967949703335762,0.062241800129413605,0.06666194647550583,52.355281829833984,10.507104873657228
