EEG,Alpha,delta,gamma,low_beta,high_beta,theta,Attention,Meditation
7.930570480227471,0.011099488474428654,0.04211406782269478,0.03485647216439247,0.021281402558088303,0.020886873826384544,0.023086847737431526,37.97636032104492,15.99487018585205
4.656439302563667,0.01550563145428896,0.043274663388729095,0.03609459474682808,0.020801354199647903,0.02103259786963463,0.02555294893682003,37.12508773803711,15.860937118530272
-2.2662236136198044,0.015455586835741997,0.040928952395915985,0.0352417416870594,0.021242044866085052,0.020116955041885376,0.02223791368305683,36.23798751831055,16.042694091796875
-3.562913462817669,0.014424962922930717,0.03694332763552666,0.03685404732823372,0.021630939096212387,0.02168835513293743,0.02143593318760395,35.45418930053711,14.627220153808594
-2.178543565273285,0.01445884071290493,0.03470563888549805,0.03895431384444237,0.0231330506503582,0.022221596911549568,0.019965754821896553,37.43235397338867,14.129595756530762
-3.8783941102027892,0.013865264132618904,0.031238306313753128,0.03961874917149544,0.02198246493935585,0.021890809759497643,0.016074728220701218,41.5166130065918,14.108083724975586
1.0476229365170002,0.015387372113764286,0.02774234116077423,0.037581667304039,0.02739480510354042,0.02092340961098671,0.020444398745894432,43.388301849365234,13.99402904510498
-8.597622427940369,0.012400730513036251,0.026968395337462425,0.03695037588477135,0.026168841868638992,0.019904688000679016,0.023095855489373207,46.99264526367188,13.884572982788086
-7.6684541153907775,0.014759768731892109,0.03065078891813755,0.033116765320301056,0.02844325825572014,0.019978152588009834,0.02443138137459755,48.88816833496094,13.582552909851074
-0.7106717389822006,0.01518325787037611,0.030898183584213257,0.028511619195342064,0.026736153289675713,0.016028830781579018,0.02415873296558857,51.241004943847656,13.582023620605469
3.766962010860443,0.014239965006709099,0.032441817224025726,0.02599281631410122,0.02712063118815422,0.014644188806414604,0.021499069407582283,52.4223861694336,13.723089218139648
4.654536374583841,0.012583419680595398,0.03217297047376633,0.02336752787232399,0.02223062701523304,0.01370809506624937,0.02231447771191597,52.301055908203125,15.00300121307373
3.374029784053564,0.012671721167862415,0.03204987198114395,0.021108148619532585,0.019721249118447304,0.013121851719915867,0.01834392175078392,52.51115036010742,17.72677230834961
-3.7758375333249568,0.009461427107453346,0.029769299551844597,0.01812540926039219,0.015896786004304886,0.012864961288869381,0.016187911853194237,52.40843200683594,21.515356063842773
1.7225466706603765,0.009010628797113895,0.029884399846196175,0.018593065440654755,0.0138182258233428,0.013238146901130676,0.013182384893298149,52.28348159790039,25.219411849975582
-2.17100550442934,0.008947034366428852,0.027808310464024544,0.018118755891919136,0.017317838966846466,0.014138289727270603,0.01277174148708582,52.1666259765625,28.999141693115234
